"fatal","lowdem","terr500k10yr","interaction4","defense","caprat","contig","pnbdem_low","peaceyears","spline1","spline2","spline3"
0,-7,0,0,0,0.352685511112213,0,0.16666667163372,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-9,0,0,0,0.517295598983765,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-9,0,0,0,0.0114082600921392,0,0,117,-237325,-495931,-758506.75
0,-9,0,0,0,0.887323915958405,0,0,58,-61674.71875,-115754.46875,-146496.265625
0,-10,0,0,0,0.137300923466682,0,0.111111097037792,106,-198320.625,-410192.5,-616250.75
0,10,0,0,0,0.00479072099551558,0,1,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-6,0,0,0,0.209100559353828,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-8,0,0,1,0.0735547915101051,0,0,131,-290009.25,-612278,-953249.625
0,-7,0,0,0,0.493017971515656,0,0.375,69,-87322.21875,-169770.25,-228645.9375
0,-7,0,0,0,0.969859778881073,0,0.375,79,-113807.40625,-226402.5625,-317589.28125
0,-9,0,0,0,0.40212944149971,0,0.111111111938953,32,-17527.005859375,-27205.638671875,-26391.5234375
0,-9,0,0,0,0.156717121601105,0,0,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-3,0,0,0,0.973402440547943,0,0.16666667163372,147,-353540.75,-753133.5,-1190757.75
0,-4,0,0,0,0.0229239836335182,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,10,0,0,0,0.00344708724878728,0,0.300000011920929,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,8,0,0,0,0.116883128881454,0,0.25,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,6,0,0,0,0.245741486549377,0,0.333333313465118,72,-94963.53125,-186037.40625,-253959.96875
0,7,10,70,0,0.0144137814640999,1,0.214285716414452,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,4,0,0,0,0.00362929375842214,0,0.200000002980232,37,-24073.6015625,-39618.80078125,-40795.19921875
0,-8,0,0,0,0.888336062431335,0,0.111111111938953,34,-20028.3671875,-31892.37109375,-31655.654296875
0,-7,0,0,1,0.396308332681656,0,0,124,-263279.375,-553183.5,-854133.25
0,-9,10,-90,0,0.1764255464077,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,4,-28,0,0.973936915397644,0,0,54,-53318.75,-98417.015625,-120990.359375
0,5,0,0,0,0.0472369641065598,0,0.142857134342194,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-2,9,-18,0,0.249084249138832,0,0.125,33,-18757.96875,-29502.173828125,-28943.853515625
0,-5,0,0,0,0.436668366193771,0,0.466666668653488,68,-84834.9375,-164489.96875,-220477.234375
0,10,0,0,0,0.0844723358750343,0,0,107,-201769.125,-417755.75,-628745.25
0,9,0,0,0,0.178427591919899,0,0.666666686534882,48,-41809.640625,-74844.90625,-87343.3984375
0,1,0,0,0,0.00143843493424356,0,1,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,8,-72,0,0.0139968888834119,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,7,0,0,1,0.0342465750873089,0,0.666666686534882,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-7,3,-21,0,0.412916451692581,0,0.125,76,-105561.25,-208698.96875,-289553.65625
0,4,0,0,0,0.500190615653992,0,0,46,-38254.875,-67656.328125,-77394.9375
0,-9,0,0,0,0.206040993332863,0,0.16666667163372,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,8,0,0,1,0.322273463010788,1,0.214285716414452,2,-7.65405416488647,-7.17837858200073,-6.4432430267334
0,-7,0,0,0,0.00229292549192905,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-1,1,-1,0,0.250753611326218,0,0.25,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-6,0,0,0,0.00170794199220836,0,0.555555582046509,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,0,0,0,0.0136791970580816,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,7,0,0,0,0.0677655711770058,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,10,0,0,0,0.0745272114872932,0,0.666666686534882,44,-34844.3671875,-60810.375,-68095.65625
0,4,0,0,0,0.178571417927742,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-4,5,-20,0,0.338709682226181,0,0.125,37,-24073.6015625,-39618.80078125,-40795.19921875
0,4,0,0,0,0.306587845087051,0,0.125,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,10,0,0,0,0.0799845457077026,0,0.800000011920929,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,7,0,0,0,0.125949248671532,0,0.857142865657806,74,-100204.8125,-197231.40625,-271497.59375
0,10,0,0,0,0.000888437614776194,0,0.5,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-9,0,0,0,0.355113625526428,0,0.333333343267441,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-7,0,0,0,0.309060126543045,0,0.111111111938953,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,0,0.212391525506973,0,0.600000023841858,69,-87322.21875,-169770.25,-228645.9375
0,7,0,0,1,0.722891628742218,0,0.333333343267441,61,-68288.609375,-129581.4375,-167186.71875
0,-9,0,0,0,0.0395670048892498,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,0,10,0,0,0.00718366773799062,0,0,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-6,0,0,0,0.00338123412802815,0,0.333333313465118,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-9,4,-36,0,0.363442003726959,0,0,48,-41809.640625,-74844.90625,-87343.3984375
0,-6,0,0,0,0.136466890573502,0,0.100000001490116,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-10,0,0,0,0.051236018538475,0,0.333333343267441,117,-237325,-495931,-758506.75
0,8,0,0,0,0.0109489047899842,0,0.5,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,8,8,64,0,0.626026391983032,0,0.111111111938953,48,-41809.640625,-74844.90625,-87343.3984375
0,8,0,0,0,0.386539608240128,0,0.5,77,-108282.03125,-214533.8125,-298773.15625
0,4,0,0,0,0.198502883315086,0,0.200000002980232,60,-66051.453125,-124895.21875,-160143.5625
0,-10,10,-100,0,0.466917276382446,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-9,6,-54,0,0.183128118515015,0,0.300000011920929,42,-31580.1953125,-54311.9609375,-59454.875
0,-1,0,0,0,0.300132602453232,0,0,104,-191485.25,-395212.4375,-591539.5625
0,7,0,0,1,0.0294511374086142,0,0.200000002980232,42,-31580.1953125,-54311.9609375,-59454.875
0,-9,0,0,0,0.107508108019829,0,0.16666667163372,27,-11972.84375,-17149.501953125,-15852.794921875
0,9,8,72,0,0.142534792423248,0,0.25,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,5,0,0,0,0.231257945299149,0,0.625,28,-13002.724609375,-18968.470703125,-17680.259765625
0,0,0,0,0,0.0352941192686558,0,0.125,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-6,0,0,0,0.815789461135864,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-9,0,0,0,0.898665010929108,1,0.0833333283662796,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-6,0,0,0,0.311387896537781,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-9,0,0,0,0.111263267695904,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-2,1,-2,0,0.114195078611374,0,0.375,10,-948.756774902344,-897.297302246094,-805.405395507812
0,9,6,54,0,0.0242875665426254,0,0.25,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,6,7,42,0,0.0334944203495979,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,8,-56,0,0.519309878349304,0,0.200000002980232,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-6,1,-6,0,0.596238851547241,0,0.300000011920929,128,-278464.375,-586739.875,-910369.5
0,4,0,0,0,0.143184676766396,0,0.588235318660736,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.0557751394808292,0,0,40,-28464.43359375,-48166.02734375,-51481.9453125
0,10,0,0,0,0.00148028531111777,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,-4,1,-4,0,0.768900334835052,0,0.142857134342194,34,-20028.3671875,-31892.37109375,-31655.654296875
0,4,0,0,0,0.491525411605835,0,0.5,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-7,0,0,0,0.00684884190559387,0,0.090909093618393,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.031764704734087,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,9,0,0,0,0.374299913644791,0,0.555555582046509,128,-278464.375,-586739.875,-910369.5
0,-9,0,0,0,0.126269951462746,0,0,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-6,0,0,0,0.436475396156311,0,0,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-7,0,0,0,0.0242424253374338,0,0.125,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,8,0,0,1,0.00667838286608458,0,1,23,-8265.859375,-10853.416015625,-9799.3671875
0,6,0,0,0,0.0981090664863586,0,0.666666686534882,72,-94963.53125,-186037.40625,-253959.96875
0,-7,6,-42,0,0.592730641365051,0,0.222222223877907,45,-36531.4609375,-64190.21875,-72663.5703125
0,10,0,0,0,0.0754716992378235,0,0.800000011920929,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-3,0,0,0,0.0417797043919563,0,0.166666701436043,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-10,10,-100,0,0.680701792240143,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-10,2,-20,0,0.263860672712326,0,0,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-7,0,0,0,0.30742534995079,0,0.5,46,-38254.875,-67656.328125,-77394.9375
0,10,0,0,0,0.000455886096460745,0,0.25,27,-11972.84375,-17149.501953125,-15852.794921875
0,-7,8,-56,0,0.0382492505013943,0,0.200000002980232,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,10,0,0,0,0.00360576948150992,0,1,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-1,0,0,0,0.802277445793152,0,0.375,37,-24073.6015625,-39618.80078125,-40795.19921875
0,-7,0,0,0,0.154559165239334,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,9,-63,0,0.380952388048172,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,10,-70,0,0.285520195960999,0,0.200000002980232,33,-18757.96875,-29502.173828125,-28943.853515625
0,-7,0,0,0,0.308986663818359,0,0.375,81,-119442.78125,-238532.5625,-336900.46875
0,-4,0,0,0,0.308028250932693,0,0.25,54,-53318.75,-98417.015625,-120990.359375
0,-2,0,0,0,0.318750023841858,0,0.125,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,0,4,0,0,0.363947927951813,0,0.1875,33,-18757.96875,-29502.173828125,-28943.853515625
0,9,0,0,0,0.0167724136263132,0,0.5,49,-43640.4765625,-78566.1328125,-92558.140625
0,10,0,0,0,0.855680704116821,0,0.714285731315613,81,-119442.78125,-238532.5625,-336900.46875
0,-10,0,0,0,0.00613496918231249,0,0.200000002980232,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,8,-56,0,0.507143974304199,0,0.200000002980232,23,-8265.859375,-10853.416015625,-9799.3671875
0,-7,2,-14,0,0.00930680427700281,0,0,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-7,0,0,0,0.200214698910713,0,0,42,-31580.1953125,-54311.9609375,-59454.875
0,-7,0,0,0,0.076135665178299,0,0.25,34,-20028.3671875,-31892.37109375,-31655.654296875
0,-5,0,0,0,0.110277324914932,0,0.333333343267441,36,-22686.44140625,-36951.30078125,-37576.99609375
0,8,0,0,0,0.0380622856318951,0,1,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-6,0,0,0,0.653095304965973,0,0.555555582046509,32,-17527.005859375,-27205.638671875,-26391.5234375
0,-10,0,0,0,0.191629156470299,0,0,105,-194892.5,-402677.8125,-603848.4375
0,-7,2,-14,0,0.107273772358894,1,0,6,-206.659454345703,-193.816223144531,-173.967575073242
0,-9,0,0,0,0.682711243629456,0,0.111111097037792,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,0,0,0,0.0779725536704063,0,0,65,-77556.3125,-149084.265625,-196795.453125
0,-6,2,-12,0,0.579278230667114,0,0,108,-205238,-425367.125,-641330.875
0,-7,0,0,0,0.0590383410453796,0,0.666666686534882,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,6,0,0,0,0.660052955150604,0,0.200000002980232,32,-17527.005859375,-27205.638671875,-26391.5234375
0,10,0,0,0,0.293925851583481,0,0.5,61,-68288.609375,-129581.4375,-167186.71875
0,-1,0,0,0,0.793859601020813,0,0.25,33,-18757.96875,-29502.173828125,-28943.853515625
0,2,10,20,0,0.251121073961258,0,0.375,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-7,0,0,0,0.601769924163818,1,0,6,-206.659454345703,-193.816223144531,-173.967575073242
0,1,0,0,0,0.00260756188072264,0,0.444444447755814,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-6,0,0,0,0.187499985098839,0,0.142857134342194,33,-18757.96875,-29502.173828125,-28943.853515625
0,8,0,0,0,0.740551590919495,0,0.5,10,-948.756774902344,-897.297302246094,-805.405395507812
0,5,0,0,0,0.0885946527123451,0,0.681818187236786,47,-40014.359375,-71208.09375,-82288.6015625
0,-7,0,0,0,0.766153872013092,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,9,0,0,0,0.307086616754532,0,0.400000005960464,130,-286146.5,-603731.125,-938891.625
0,10,0,0,1,6.18800040683709e-05,0,0.25,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-9,6,-54,0,0.193083584308624,0,0.300000011920929,42,-31580.1953125,-54311.9609375,-59454.875
0,1,0,0,0,0.0133695024996996,0,0.444444447755814,33,-18757.96875,-29502.173828125,-28943.853515625
0,-7,2,-14,0,0.318692147731781,0,0.200000002980232,46,-38254.875,-67656.328125,-77394.9375
0,1,1,1,0,0.229354619979858,0,0,73,-97569.65625,-191599.90625,-262663.40625
0,-1,0,0,0,0.767543792724609,0,0.125,34,-20028.3671875,-31892.37109375,-31655.654296875
0,3,10,30,0,0.160158008337021,0,0.333333343267441,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-9,0,0,0,0.108491867780685,0,0.125,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,0,0,0,0.382377058267593,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,-5,0,0,0,0.564123153686523,0,0.200000002980232,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-5,9,-45,0,0.332333147525787,0,0.125,32,-17527.005859375,-27205.638671875,-26391.5234375
0,5,0,0,0,0.00460243690758944,0,0.16666667163372,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-8,0,0,0,0.194444447755814,0,0.111111111938953,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-9,0,0,0,0.100171789526939,0,0.16666667163372,23,-8265.859375,-10853.416015625,-9799.3671875
0,-1,0,0,0,0.0824673175811768,0,0.200000002980232,49,-43640.4765625,-78566.1328125,-92558.140625
0,2,7,14,0,0.0656569302082062,0,0.111111111938953,41,-30003.6328125,-51194.62890625,-55384.34765625
0,-5,0,0,0,0.0119904074817896,0,0.111111111938953,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,0,1,0,0,0.00422386499121785,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-7,0,0,0,0.79877108335495,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-2,0,0,0,0.150712832808495,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,-7,2,-14,0,0.264138728380203,0,0,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-5,0,0,0,0.0260336901992559,0,0.5,49,-43640.4765625,-78566.1328125,-92558.140625
0,-2,0,0,0,0.390819668769836,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,4,0,0,0,0.0473155155777931,0,0.555555582046509,47,-40014.359375,-71208.09375,-82288.6015625
0,4,0,0,0,0.422839492559433,0,0.200000002980232,33,-18757.96875,-29502.173828125,-28943.853515625
0,-9,0,0,0,0.188798278570175,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.0498168505728245,0,0.25,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-4,2,-8,0,0.0393656753003597,0,0,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-2,0,0,1,0.748120367527008,0,0.142857134342194,35,-21337.9453125,-34375.62109375,-34531.7578125
0,2,0,0,0,0.0657748058438301,0,0.25,40,-28464.43359375,-48166.02734375,-51481.9453125
0,-7,0,0,0,0.375280857086182,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-6,0,0,0,0.234834462404251,0,0.272727310657501,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,9,0,0,0,0.797468364238739,0,1,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-8,0,0,0,0.847701132297516,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-2,0,0,0,0.270753532648087,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-8,3,-24,0,0.0159613955765963,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-5,0,0,0,0.106571592390537,0,0.300000011920929,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-6,0,0,0,0.638000011444092,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-8,0,0,0,0.0954759940505028,0,0.333333343267441,66,-79951.75,-154146.390625,-204550.828125
0,9,10,90,0,0.0891762375831604,0,0.125,23,-8265.859375,-10853.416015625,-9799.3671875
0,-7,0,0,0,0.727895855903625,0,0,32,-17527.005859375,-27205.638671875,-26391.5234375
0,10,0,0,0,0.000700084026902914,0,0.5,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,8,-56,0,0.0398155935108662,0,0.16666667163372,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-2,1,-2,0,0.2260362803936,0,0,52,-49343.65625,-90230.1796875,-109150.4453125
0,-7,0,0,0,0.0657211020588875,0,0.125,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-7,0,0,0,0.131878554821014,0,0.333333313465118,135,-305597.5,-646791.75,-1011300.375
0,-9,3,-27,0,0.136221945285797,0,0.125,23,-8265.859375,-10853.416015625,-9799.3671875
0,-9,0,0,1,0.0511529110372066,0,0,30,-15184.431640625,-22896.02734375,-21745.9453125
0,7,0,0,1,0.902139484882355,0,0.800000011920929,149,-361681.5,-771213.75,-1221343
0,-9,0,0,0,0.0441409572958946,0,0.111111097037792,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-7,0,0,0,0.563355505466461,0,0,32,-17527.005859375,-27205.638671875,-26391.5234375
0,-10,10,-100,0,0.0516055040061474,0,0.200000002980232,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.458333343267441,0,0,39,-26962.85546875,-45226.77734375,-47748.84375
0,0,0,0,0,0.510794520378113,0,0,32,-17527.005859375,-27205.638671875,-26391.5234375
0,5,0,0,0,0.503898620605469,0,0.5,76,-105561.25,-208698.96875,-289553.65625
0,-7,0,0,0,0.949224829673767,0,0.333333343267441,51,-47407.7421875,-86259.3828125,-103462.8359375
0,-7,2,-14,0,0.0370278023183346,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-3,0,0,0,0.00971830449998379,0,0.16666667163372,87,-136988.1875,-276440.9375,-397710.875
0,-3,0,0,1,0.0907180681824684,1,0.25,64,-75192.046875,-144096.109375,-189180.1875
0,1,0,0,0,0.577954649925232,0,0.545454561710358,85,-131035.25,-263556.6875,-376970.59375
0,8,0,0,0,0.634017586708069,0,0.25,44,-34844.3671875,-60810.375,-68095.65625
0,4,0,0,0,0.652320921421051,0,0.200000002980232,61,-68288.609375,-129581.4375,-167186.71875
0,7,0,0,0,0.0834813490509987,0,0.5,74,-100204.8125,-197231.40625,-271497.59375
0,-5,0,0,0,0.0793319344520569,0,0.200000002980232,27,-11972.84375,-17149.501953125,-15852.794921875
0,-4,0,0,0,0.0097818449139595,0,0,49,-43640.4765625,-78566.1328125,-92558.140625
0,-3,0,0,1,0.000326530629536137,0,0.5,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-8,0,0,1,0.0267425533384085,0,0,135,-305597.5,-646791.75,-1011300.375
0,3,0,0,0,0.607471644878387,0,0,102,-184733.9375,-380432.0625,-567206.6875
0,-10,0,0,0,0.617977499961853,0,0.200000002980232,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-10,10,-100,0,0.928491592407227,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,0,0,0,0,0.328502416610718,0,0.142857104539871,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,0,0.0616438388824463,0,0,45,-36531.4609375,-64190.21875,-72663.5703125
0,-5,0,0,0,0.763492047786713,0,0.222222194075584,34,-20028.3671875,-31892.37109375,-31655.654296875
0,8,0,0,1,0.264841496944427,0,0.666666686534882,104,-191485.25,-395212.4375,-591539.5625
0,-8,1,-8,0,0.0098981074988842,0,0.142857134342194,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-7,0,0,0,0.0247569512575865,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-5,6,-30,0,0.0285631828010082,0,0.100000001490116,31,-16335.740234375,-25003.3828125,-23993.83203125
0,8,2,16,0,0.682428777217865,0,0.461538463830948,154,-382192.25,-816791.5,-1298521.25
0,-7,0,0,0,0.16430975496769,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-7,10,-70,0,0.779679179191589,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-6,0,0,0,0.0118617564439774,0,0.142857104539871,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-9,0,0,0,0.874845147132874,0,0.111111111938953,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,8,0,0,0,0.135963067412376,0,0.789473712444305,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-8,0,0,0,0.0854149907827377,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,8,5,40,0,0.0611416213214397,0,0.111111111938953,33,-18757.96875,-29502.173828125,-28943.853515625
0,-9,0,0,0,0.00335208931937814,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,6,0,0,1,0.0601963624358177,0,0.333333313465118,68,-84834.9375,-164489.96875,-220477.234375
0,-7,0,0,0,0.129886865615845,0,0.333333343267441,37,-24073.6015625,-39618.80078125,-40795.19921875
0,-9,0,0,0,0.0116279069334269,0,0.333333343267441,81,-119442.78125,-238532.5625,-336900.46875
0,-10,0,0,0,0.0280222874134779,0,0.16666667163372,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-10,0,0,0,0.353540033102036,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,6,0,0,0,0.267343491315842,0,0.600000023841858,85,-131035.25,-263556.6875,-376970.59375
0,-7,0,0,0,0.0428618527948856,0,0,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,0,0,0,0.0147745246067643,0,0,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-1,0,0,0,0.363423228263855,0,0.125,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,0,0,0,0.635181784629822,0,0.5,47,-40014.359375,-71208.09375,-82288.6015625
0,-7,0,0,0,0.0455384626984596,0,0.333333343267441,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,5,0,0,0,0.0502484813332558,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-10,9,-90,0,0.591040432453156,0,0.166666701436043,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-7,0,0,0,0.291514843702316,0,0.25,31,-16335.740234375,-25003.3828125,-23993.83203125
